
 check frequency: 0, call frequency: 1, raise frequency: 0, fold frequency: 0
 check frequency: 0.17391304347826086, call frequency: 0.36086956521739133, raise frequency: 0.20434782608695654, fold frequency: 0.2608695652173913
 check frequency: 0.17316017316017315, call frequency: 0.3593073593073593, raise frequency: 0.20346320346320346, fold frequency: 0.26406926406926406
 check frequency: 0.1724137931034483, call frequency: 0.3577586206896552, raise frequency: 0.2025862068965517, fold frequency: 0.2672413793103448
 check frequency: 0.1759656652360515, call frequency: 0.3562231759656652, raise frequency: 0.2017167381974249, fold frequency: 0.26609442060085836
 check frequency: 0.1752136752136752, call frequency: 0.3547008547008547, raise frequency: 0.20512820512820512, fold frequency: 0.26495726495726496
 check frequency: 0.17446808510638298, call frequency: 0.3574468085106383, raise frequency: 0.20425531914893616, fold frequency: 0.26382978723404255
 check frequency: 0.17372881355932204, call frequency: 0.3559322033898305, raise frequency: 0.2033898305084746, fold frequency: 0.2669491525423729
 check frequency: 0.1729957805907173, call frequency: 0.35864978902953587, raise frequency: 0.20253164556962025, fold frequency: 0.26582278481012656
 check frequency: 0.1722689075630252, call frequency: 0.35714285714285715, raise frequency: 0.20168067226890757, fold frequency: 0.2689075630252101
 check frequency: 0.17154811715481172, call frequency: 0.35564853556485354, raise frequency: 0.200836820083682, fold frequency: 0.2719665271966527
 check frequency: 0.17083333333333334, call frequency: 0.3541666666666667, raise frequency: 0.2, fold frequency: 0.275
 check frequency: 0.17427385892116182, call frequency: 0.35269709543568467, raise frequency: 0.1991701244813278, fold frequency: 0.27385892116182575
 check frequency: 0.17768595041322313, call frequency: 0.3512396694214876, raise frequency: 0.19834710743801653, fold frequency: 0.2727272727272727
 check frequency: 0.17695473251028807, call frequency: 0.3497942386831276, raise frequency: 0.19753086419753085, fold frequency: 0.2757201646090535
 check frequency: 0.1762295081967213, call frequency: 0.3524590163934426, raise frequency: 0.19672131147540983, fold frequency: 0.27459016393442626
 check frequency: 0.17959183673469387, call frequency: 0.3510204081632653, raise frequency: 0.19591836734693877, fold frequency: 0.27346938775510204
 check frequency: 0.17886178861788618, call frequency: 0.34959349593495936, raise frequency: 0.1991869918699187, fold frequency: 0.27235772357723576
 check frequency: 0.17813765182186234, call frequency: 0.3481781376518219, raise frequency: 0.20242914979757085, fold frequency: 0.27125506072874495
 check frequency: 0.1774193548387097, call frequency: 0.3467741935483871, raise frequency: 0.20161290322580644, fold frequency: 0.27419354838709675
 check frequency: 0.17670682730923695, call frequency: 0.3453815261044177, raise frequency: 0.20080321285140562, fold frequency: 0.27710843373493976
 check frequency: 0.176, call frequency: 0.348, raise frequency: 0.2, fold frequency: 0.276
 check frequency: 0.1752988047808765, call frequency: 0.3466135458167331, raise frequency: 0.199203187250996, fold frequency: 0.2788844621513944
 check frequency: 0.1746031746031746, call frequency: 0.3492063492063492, raise frequency: 0.1984126984126984, fold frequency: 0.2777777777777778
 check frequency: 0.17391304347826086, call frequency: 0.34782608695652173, raise frequency: 0.1976284584980237, fold frequency: 0.28063241106719367
 check frequency: 0.1732283464566929, call frequency: 0.3464566929133858, raise frequency: 0.1968503937007874, fold frequency: 0.28346456692913385
 check frequency: 0.17254901960784313, call frequency: 0.34509803921568627, raise frequency: 0.19607843137254902, fold frequency: 0.28627450980392155
 check frequency: 0.17578125, call frequency: 0.34375, raise frequency: 0.1953125, fold frequency: 0.28515625
 check frequency: 0.17898832684824903, call frequency: 0.3424124513618677, raise frequency: 0.19455252918287938, fold frequency: 0.2840466926070039
 check frequency: 0.17829457364341086, call frequency: 0.34108527131782945, raise frequency: 0.19767441860465115, fold frequency: 0.28294573643410853
 check frequency: 0.1776061776061776, call frequency: 0.33976833976833976, raise frequency: 0.1969111969111969, fold frequency: 0.2857142857142857
 check frequency: 0.18076923076923077, call frequency: 0.3384615384615385, raise frequency: 0.19615384615384615, fold frequency: 0.2846153846153846
 check frequency: 0.1839080459770115, call frequency: 0.3371647509578544, raise frequency: 0.19540229885057472, fold frequency: 0.2835249042145594
 check frequency: 0.183206106870229, call frequency: 0.33587786259541985, raise frequency: 0.1946564885496183, fold frequency: 0.2862595419847328
 check frequency: 0.18250950570342206, call frequency: 0.33840304182509506, raise frequency: 0.19391634980988592, fold frequency: 0.28517110266159695
 check frequency: 0.18181818181818182, call frequency: 0.3371212121212121, raise frequency: 0.19318181818181818, fold frequency: 0.2878787878787879
 check frequency: 0.1811320754716981, call frequency: 0.33584905660377357, raise frequency: 0.19245283018867926, fold frequency: 0.29056603773584905
 check frequency: 0.18045112781954886, call frequency: 0.33458646616541354, raise frequency: 0.19172932330827067, fold frequency: 0.2932330827067669
 check frequency: 0.1797752808988764, call frequency: 0.3333333333333333, raise frequency: 0.19101123595505617, fold frequency: 0.2958801498127341
 check frequency: 0.1828358208955224, call frequency: 0.332089552238806, raise frequency: 0.19029850746268656, fold frequency: 0.2947761194029851
 check frequency: 0.18587360594795538, call frequency: 0.3308550185873606, raise frequency: 0.1895910780669145, fold frequency: 0.2936802973977695
 check frequency: 0.18888888888888888, call frequency: 0.3296296296296296, raise frequency: 0.18888888888888888, fold frequency: 0.29259259259259257
 check frequency: 0.1881918819188192, call frequency: 0.3284132841328413, raise frequency: 0.1881918819188192, fold frequency: 0.2952029520295203
 check frequency: 0.1875, call frequency: 0.33088235294117646, raise frequency: 0.1875, fold frequency: 0.29411764705882354
 check frequency: 0.18681318681318682, call frequency: 0.3333333333333333, raise frequency: 0.18681318681318682, fold frequency: 0.29304029304029305
 check frequency: 0.18613138686131386, call frequency: 0.33211678832116787, raise frequency: 0.1897810218978102, fold frequency: 0.291970802919708
 check frequency: 0.18545454545454546, call frequency: 0.33454545454545453, raise frequency: 0.1890909090909091, fold frequency: 0.2909090909090909
 check frequency: 0.18478260869565216, call frequency: 0.3333333333333333, raise frequency: 0.19202898550724637, fold frequency: 0.2898550724637681
 check frequency: 0.18772563176895307, call frequency: 0.33212996389891697, raise frequency: 0.19133574007220217, fold frequency: 0.2888086642599278
 check frequency: 0.1906474820143885, call frequency: 0.33093525179856115, raise frequency: 0.1906474820143885, fold frequency: 0.28776978417266186
 check frequency: 0.18996415770609318, call frequency: 0.32974910394265233, raise frequency: 0.18996415770609318, fold frequency: 0.2903225806451613
 check frequency: 0.18928571428571428, call frequency: 0.32857142857142857, raise frequency: 0.18928571428571428, fold frequency: 0.29285714285714287
 check frequency: 0.18861209964412812, call frequency: 0.3274021352313167, raise frequency: 0.19217081850533807, fold frequency: 0.2918149466192171
 check frequency: 0.1879432624113475, call frequency: 0.32978723404255317, raise frequency: 0.19148936170212766, fold frequency: 0.2907801418439716
 check frequency: 0.1872791519434629, call frequency: 0.3286219081272085, raise frequency: 0.19434628975265017, fold frequency: 0.28975265017667845
 check frequency: 0.18661971830985916, call frequency: 0.33098591549295775, raise frequency: 0.1936619718309859, fold frequency: 0.2887323943661972
 check frequency: 0.18596491228070175, call frequency: 0.3298245614035088, raise frequency: 0.19298245614035087, fold frequency: 0.2912280701754386
 check frequency: 0.1888111888111888, call frequency: 0.32867132867132864, raise frequency: 0.19230769230769232, fold frequency: 0.2902097902097902
 check frequency: 0.1916376306620209, call frequency: 0.32752613240418116, raise frequency: 0.1916376306620209, fold frequency: 0.289198606271777
 check frequency: 0.1909722222222222, call frequency: 0.3263888888888889, raise frequency: 0.1909722222222222, fold frequency: 0.2916666666666667
 check frequency: 0.1903114186851211, call frequency: 0.32525951557093424, raise frequency: 0.1903114186851211, fold frequency: 0.29411764705882354
 check frequency: 0.1896551724137931, call frequency: 0.3275862068965517, raise frequency: 0.1896551724137931, fold frequency: 0.29310344827586204
 check frequency: 0.18900343642611683, call frequency: 0.32646048109965636, raise frequency: 0.18900343642611683, fold frequency: 0.29553264604810997
 check frequency: 0.18835616438356165, call frequency: 0.3253424657534247, raise frequency: 0.18835616438356165, fold frequency: 0.2979452054794521
 check frequency: 0.18771331058020477, call frequency: 0.32764505119453924, raise frequency: 0.18771331058020477, fold frequency: 0.29692832764505117
 check frequency: 0.1870748299319728, call frequency: 0.3299319727891156, raise frequency: 0.1870748299319728, fold frequency: 0.29591836734693877
 check frequency: 0.1864406779661017, call frequency: 0.3288135593220339, raise frequency: 0.18983050847457628, fold frequency: 0.29491525423728815
 check frequency: 0.1858108108108108, call frequency: 0.3277027027027027, raise frequency: 0.19256756756756757, fold frequency: 0.2939189189189189
 check frequency: 0.18518518518518517, call frequency: 0.3265993265993266, raise frequency: 0.19528619528619529, fold frequency: 0.29292929292929293
 check frequency: 0.18456375838926176, call frequency: 0.3288590604026846, raise frequency: 0.19463087248322147, fold frequency: 0.29194630872483224
 check frequency: 0.18394648829431437, call frequency: 0.3277591973244147, raise frequency: 0.1939799331103679, fold frequency: 0.29431438127090304
 check frequency: 0.18333333333333332, call frequency: 0.32666666666666666, raise frequency: 0.19333333333333333, fold frequency: 0.2966666666666667
 check frequency: 0.18272425249169436, call frequency: 0.32558139534883723, raise frequency: 0.19269102990033224, fold frequency: 0.29900332225913623
 check frequency: 0.18543046357615894, call frequency: 0.32450331125827814, raise frequency: 0.19205298013245034, fold frequency: 0.2980132450331126
 check frequency: 0.18811881188118812, call frequency: 0.3234323432343234, raise frequency: 0.19141914191419143, fold frequency: 0.297029702970297
 check frequency: 0.19078947368421054, call frequency: 0.3223684210526316, raise frequency: 0.19078947368421054, fold frequency: 0.29605263157894735
 check frequency: 0.19344262295081968, call frequency: 0.32131147540983607, raise frequency: 0.1901639344262295, fold frequency: 0.29508196721311475
 check frequency: 0.19281045751633988, call frequency: 0.3202614379084967, raise frequency: 0.1895424836601307, fold frequency: 0.2973856209150327
 check frequency: 0.19218241042345277, call frequency: 0.31921824104234525, raise frequency: 0.18892508143322476, fold frequency: 0.2996742671009772
 check frequency: 0.19155844155844157, call frequency: 0.3181818181818182, raise frequency: 0.18831168831168832, fold frequency: 0.30194805194805197
 check frequency: 0.19093851132686085, call frequency: 0.31715210355987056, raise frequency: 0.18770226537216828, fold frequency: 0.3042071197411003
 check frequency: 0.1935483870967742, call frequency: 0.3161290322580645, raise frequency: 0.1870967741935484, fold frequency: 0.3032258064516129
 check frequency: 0.19614147909967847, call frequency: 0.31511254019292606, raise frequency: 0.1864951768488746, fold frequency: 0.3022508038585209
 check frequency: 0.1955128205128205, call frequency: 0.3141025641025641, raise frequency: 0.1858974358974359, fold frequency: 0.30448717948717946
 check frequency: 0.19488817891373802, call frequency: 0.31629392971246006, raise frequency: 0.1853035143769968, fold frequency: 0.3035143769968051
 check frequency: 0.19745222929936307, call frequency: 0.31528662420382164, raise frequency: 0.18471337579617833, fold frequency: 0.30254777070063693
 check frequency: 0.2, call frequency: 0.3142857142857143, raise frequency: 0.18412698412698414, fold frequency: 0.30158730158730157
 check frequency: 0.20253164556962025, call frequency: 0.31329113924050633, raise frequency: 0.18354430379746836, fold frequency: 0.30063291139240506
 check frequency: 0.20504731861198738, call frequency: 0.31230283911671924, raise frequency: 0.1829652996845426, fold frequency: 0.2996845425867508
 check frequency: 0.20440251572327045, call frequency: 0.31446540880503143, raise frequency: 0.18238993710691823, fold frequency: 0.29874213836477986
 check frequency: 0.20376175548589343, call frequency: 0.31347962382445144, raise frequency: 0.18181818181818182, fold frequency: 0.30094043887147337
 check frequency: 0.20625, call frequency: 0.3125, raise frequency: 0.18125, fold frequency: 0.3
 check frequency: 0.2087227414330218, call frequency: 0.3115264797507788, raise frequency: 0.1806853582554517, fold frequency: 0.29906542056074764
 check frequency: 0.2111801242236025, call frequency: 0.3105590062111801, raise frequency: 0.18012422360248448, fold frequency: 0.2981366459627329
 check frequency: 0.21362229102167182, call frequency: 0.30959752321981426, raise frequency: 0.17956656346749225, fold frequency: 0.29721362229102166
 check frequency: 0.21296296296296297, call frequency: 0.30864197530864196, raise frequency: 0.17901234567901234, fold frequency: 0.2993827160493827
 check frequency: 0.2123076923076923, call frequency: 0.3076923076923077, raise frequency: 0.17846153846153845, fold frequency: 0.30153846153846153
 check frequency: 0.2147239263803681, call frequency: 0.3067484662576687, raise frequency: 0.17791411042944785, fold frequency: 0.3006134969325153
 check frequency: 0.21712538226299694, call frequency: 0.3058103975535168, raise frequency: 0.17737003058103976, fold frequency: 0.2996941896024465
 check frequency: 0.21646341463414634, call frequency: 0.3048780487804878, raise frequency: 0.17682926829268292, fold frequency: 0.3018292682926829
 check frequency: 0.21580547112462006, call frequency: 0.303951367781155, raise frequency: 0.1762917933130699, fold frequency: 0.303951367781155
 check frequency: 0.21515151515151515, call frequency: 0.30303030303030304, raise frequency: 0.17575757575757575, fold frequency: 0.30606060606060603
 check frequency: 0.2175226586102719, call frequency: 0.3021148036253776, raise frequency: 0.17522658610271905, fold frequency: 0.30513595166163143
 check frequency: 0.21987951807228914, call frequency: 0.30120481927710846, raise frequency: 0.1746987951807229, fold frequency: 0.3042168674698795
 check frequency: 0.2222222222222222, call frequency: 0.3003003003003003, raise frequency: 0.17417417417417416, fold frequency: 0.3033033033033033
 check frequency: 0.2215568862275449, call frequency: 0.2994011976047904, raise frequency: 0.17664670658682635, fold frequency: 0.3023952095808383
 check frequency: 0.2208955223880597, call frequency: 0.29850746268656714, raise frequency: 0.1761194029850746, fold frequency: 0.3044776119402985
 check frequency: 0.22023809523809523, call frequency: 0.3005952380952381, raise frequency: 0.17559523809523808, fold frequency: 0.30357142857142855
 check frequency: 0.22255192878338279, call frequency: 0.2997032640949555, raise frequency: 0.17507418397626112, fold frequency: 0.3026706231454006
 check frequency: 0.22485207100591717, call frequency: 0.2988165680473373, raise frequency: 0.17455621301775148, fold frequency: 0.30177514792899407
 check frequency: 0.22713864306784662, call frequency: 0.29793510324483774, raise frequency: 0.17404129793510326, fold frequency: 0.3008849557522124
 check frequency: 0.22647058823529412, call frequency: 0.3, raise frequency: 0.17352941176470588, fold frequency: 0.3
 check frequency: 0.22580645161290322, call frequency: 0.2991202346041056, raise frequency: 0.17302052785923755, fold frequency: 0.3020527859237537
 check frequency: 0.22514619883040934, call frequency: 0.30116959064327486, raise frequency: 0.17251461988304093, fold frequency: 0.30116959064327486
 check frequency: 0.22448979591836735, call frequency: 0.30029154518950435, raise frequency: 0.17201166180758018, fold frequency: 0.3032069970845481
 check frequency: 0.22674418604651161, call frequency: 0.29941860465116277, raise frequency: 0.17151162790697674, fold frequency: 0.3023255813953488
 check frequency: 0.2289855072463768, call frequency: 0.2985507246376812, raise frequency: 0.17101449275362318, fold frequency: 0.30144927536231886
 check frequency: 0.22832369942196531, call frequency: 0.2976878612716763, raise frequency: 0.17052023121387283, fold frequency: 0.30346820809248554
 check frequency: 0.2276657060518732, call frequency: 0.2968299711815562, raise frequency: 0.17002881844380405, fold frequency: 0.30547550432276654
 check frequency: 0.22701149425287356, call frequency: 0.2988505747126437, raise frequency: 0.16954022988505746, fold frequency: 0.3045977011494253
 check frequency: 0.22636103151862463, call frequency: 0.2979942693409742, raise frequency: 0.16905444126074498, fold frequency: 0.30659025787965616
 check frequency: 0.2257142857142857, call frequency: 0.3, raise frequency: 0.16857142857142857, fold frequency: 0.3057142857142857
 check frequency: 0.22507122507122507, call frequency: 0.29914529914529914, raise frequency: 0.17094017094017094, fold frequency: 0.30484330484330485
 check frequency: 0.22443181818181818, call frequency: 0.30113636363636365, raise frequency: 0.17045454545454544, fold frequency: 0.3039772727272727
 check frequency: 0.2237960339943343, call frequency: 0.3002832861189802, raise frequency: 0.17280453257790368, fold frequency: 0.3031161473087819
 check frequency: 0.2231638418079096, call frequency: 0.3022598870056497, raise frequency: 0.17231638418079095, fold frequency: 0.3022598870056497
 check frequency: 0.22253521126760564, call frequency: 0.30140845070422534, raise frequency: 0.17183098591549295, fold frequency: 0.30422535211267604
 check frequency: 0.22191011235955055, call frequency: 0.30337078651685395, raise frequency: 0.17134831460674158, fold frequency: 0.30337078651685395
 check frequency: 0.22128851540616246, call frequency: 0.3025210084033613, raise frequency: 0.17086834733893558, fold frequency: 0.30532212885154064
 check frequency: 0.22346368715083798, call frequency: 0.3016759776536313, raise frequency: 0.17039106145251395, fold frequency: 0.30446927374301674
 check frequency: 0.22284122562674094, call frequency: 0.3008356545961003, raise frequency: 0.17270194986072424, fold frequency: 0.30362116991643456
 check frequency: 0.2222222222222222, call frequency: 0.3, raise frequency: 0.17222222222222222, fold frequency: 0.3055555555555556
 check frequency: 0.22160664819944598, call frequency: 0.29916897506925205, raise frequency: 0.17174515235457063, fold frequency: 0.3074792243767313
 check frequency: 0.22099447513812154, call frequency: 0.3011049723756906, raise frequency: 0.1712707182320442, fold frequency: 0.30662983425414364
 check frequency: 0.22038567493112948, call frequency: 0.3002754820936639, raise frequency: 0.17079889807162535, fold frequency: 0.3085399449035813
 check frequency: 0.21978021978021978, call frequency: 0.29945054945054944, raise frequency: 0.17032967032967034, fold frequency: 0.31043956043956045
 check frequency: 0.2219178082191781, call frequency: 0.29863013698630136, raise frequency: 0.16986301369863013, fold frequency: 0.3095890410958904
 check frequency: 0.22404371584699453, call frequency: 0.2978142076502732, raise frequency: 0.16939890710382513, fold frequency: 0.3087431693989071
 check frequency: 0.22343324250681199, call frequency: 0.2970027247956403, raise frequency: 0.16893732970027248, fold frequency: 0.3106267029972752
 check frequency: 0.22282608695652173, call frequency: 0.296195652173913, raise frequency: 0.16847826086956522, fold frequency: 0.3125
 check frequency: 0.22493224932249323, call frequency: 0.2953929539295393, raise frequency: 0.16802168021680217, fold frequency: 0.3116531165311653
 check frequency: 0.22702702702702704, call frequency: 0.2945945945945946, raise frequency: 0.16756756756756758, fold frequency: 0.3108108108108108
 check frequency: 0.22911051212938005, call frequency: 0.29380053908355797, raise frequency: 0.16711590296495957, fold frequency: 0.30997304582210244
 check frequency: 0.23118279569892472, call frequency: 0.29301075268817206, raise frequency: 0.16666666666666666, fold frequency: 0.30913978494623656
 check frequency: 0.23056300268096513, call frequency: 0.29222520107238603, raise frequency: 0.16621983914209115, fold frequency: 0.3109919571045576
 check frequency: 0.22994652406417113, call frequency: 0.2914438502673797, raise frequency: 0.1657754010695187, fold frequency: 0.31283422459893045
 check frequency: 0.22933333333333333, call frequency: 0.29333333333333333, raise frequency: 0.16533333333333333, fold frequency: 0.312
 check frequency: 0.22872340425531915, call frequency: 0.29521276595744683, raise frequency: 0.16489361702127658, fold frequency: 0.31117021276595747
 check frequency: 0.22811671087533156, call frequency: 0.29442970822281167, raise frequency: 0.16710875331564987, fold frequency: 0.3103448275862069
 check frequency: 0.2275132275132275, call frequency: 0.29365079365079366, raise frequency: 0.1693121693121693, fold frequency: 0.30952380952380953
 check frequency: 0.22691292875989447, call frequency: 0.2928759894459103, raise frequency: 0.17150395778364116, fold frequency: 0.3087071240105541
 check frequency: 0.22631578947368422, call frequency: 0.29473684210526313, raise frequency: 0.17105263157894737, fold frequency: 0.3078947368421053
 check frequency: 0.22572178477690288, call frequency: 0.29658792650918636, raise frequency: 0.17060367454068243, fold frequency: 0.30708661417322836
 check frequency: 0.225130890052356, call frequency: 0.29581151832460734, raise frequency: 0.17015706806282724, fold frequency: 0.3089005235602094
 check frequency: 0.2245430809399478, call frequency: 0.2950391644908616, raise frequency: 0.16971279373368145, fold frequency: 0.31070496083550914
 check frequency: 0.22395833333333334, call frequency: 0.296875, raise frequency: 0.16927083333333334, fold frequency: 0.3098958333333333
 check frequency: 0.22337662337662337, call frequency: 0.2987012987012987, raise frequency: 0.16883116883116883, fold frequency: 0.3090909090909091
 check frequency: 0.22279792746113988, call frequency: 0.3005181347150259, raise frequency: 0.16839378238341968, fold frequency: 0.3082901554404145
 check frequency: 0.2248062015503876, call frequency: 0.2997416020671835, raise frequency: 0.16795865633074936, fold frequency: 0.30749354005167956
 check frequency: 0.2268041237113402, call frequency: 0.29896907216494845, raise frequency: 0.16752577319587628, fold frequency: 0.30670103092783507
 check frequency: 0.22879177377892032, call frequency: 0.2982005141388175, raise frequency: 0.16709511568123395, fold frequency: 0.3059125964010283
 check frequency: 0.2282051282051282, call frequency: 0.3, raise frequency: 0.16666666666666666, fold frequency: 0.30512820512820515
 check frequency: 0.23017902813299232, call frequency: 0.29923273657289, raise frequency: 0.16624040920716113, fold frequency: 0.30434782608695654
 check frequency: 0.23214285714285715, call frequency: 0.29846938775510207, raise frequency: 0.16581632653061223, fold frequency: 0.30357142857142855
 check frequency: 0.23155216284987276, call frequency: 0.29770992366412213, raise frequency: 0.16539440203562342, fold frequency: 0.3053435114503817
 check frequency: 0.23096446700507614, call frequency: 0.2969543147208122, raise frequency: 0.1649746192893401, fold frequency: 0.30710659898477155
 check frequency: 0.23291139240506328, call frequency: 0.29620253164556964, raise frequency: 0.16455696202531644, fold frequency: 0.30632911392405066
 check frequency: 0.23232323232323232, call frequency: 0.29545454545454547, raise frequency: 0.16666666666666666, fold frequency: 0.3055555555555556
 check frequency: 0.23173803526448364, call frequency: 0.2947103274559194, raise frequency: 0.16624685138539042, fold frequency: 0.30730478589420657
 check frequency: 0.23115577889447236, call frequency: 0.29396984924623115, raise frequency: 0.1658291457286432, fold frequency: 0.30904522613065327
 check frequency: 0.23057644110275688, call frequency: 0.2932330827067669, raise frequency: 0.16541353383458646, fold frequency: 0.3107769423558897
 check frequency: 0.23, call frequency: 0.295, raise frequency: 0.165, fold frequency: 0.31
 check frequency: 0.22942643391521197, call frequency: 0.2942643391521197, raise frequency: 0.16458852867830423, fold frequency: 0.3117206982543641
 check frequency: 0.22885572139303484, call frequency: 0.2935323383084577, raise frequency: 0.16417910447761194, fold frequency: 0.31343283582089554
 check frequency: 0.228287841191067, call frequency: 0.29280397022332505, raise frequency: 0.16377171215880892, fold frequency: 0.315136476426799
 check frequency: 0.22772277227722773, call frequency: 0.29455445544554454, raise frequency: 0.16336633663366337, fold frequency: 0.31435643564356436
 check frequency: 0.2271604938271605, call frequency: 0.2938271604938272, raise frequency: 0.16296296296296298, fold frequency: 0.3160493827160494
 check frequency: 0.229064039408867, call frequency: 0.29310344827586204, raise frequency: 0.1625615763546798, fold frequency: 0.31527093596059114
 check frequency: 0.2285012285012285, call frequency: 0.29238329238329236, raise frequency: 0.16461916461916462, fold frequency: 0.3144963144963145
 check frequency: 0.22794117647058823, call frequency: 0.2916666666666667, raise frequency: 0.1642156862745098, fold frequency: 0.3161764705882353
 check frequency: 0.2273838630806846, call frequency: 0.293398533007335, raise frequency: 0.16381418092909536, fold frequency: 0.3154034229828851
 check frequency: 0.22682926829268293, call frequency: 0.2926829268292683, raise frequency: 0.16585365853658537, fold frequency: 0.3146341463414634
 check frequency: 0.22627737226277372, call frequency: 0.2944038929440389, raise frequency: 0.1654501216545012, fold frequency: 0.31386861313868614
 check frequency: 0.22572815533980584, call frequency: 0.2961165048543689, raise frequency: 0.1650485436893204, fold frequency: 0.3131067961165049
 check frequency: 0.22518159806295399, call frequency: 0.29782082324455206, raise frequency: 0.16464891041162227, fold frequency: 0.31234866828087166
 check frequency: 0.2246376811594203, call frequency: 0.2971014492753623, raise frequency: 0.1642512077294686, fold frequency: 0.3140096618357488
 check frequency: 0.22409638554216868, call frequency: 0.2987951807228916, raise frequency: 0.163855421686747, fold frequency: 0.3132530120481928
 check frequency: 0.22596153846153846, call frequency: 0.2980769230769231, raise frequency: 0.16346153846153846, fold frequency: 0.3125
 check frequency: 0.2278177458033573, call frequency: 0.2973621103117506, raise frequency: 0.1630695443645084, fold frequency: 0.3117505995203837
 check frequency: 0.22727272727272727, call frequency: 0.2966507177033493, raise frequency: 0.16267942583732056, fold frequency: 0.3133971291866029
 check frequency: 0.22673031026252982, call frequency: 0.29594272076372313, raise frequency: 0.162291169451074, fold frequency: 0.315035799522673
 check frequency: 0.2261904761904762, call frequency: 0.2976190476190476, raise frequency: 0.1619047619047619, fold frequency: 0.3142857142857143
 check frequency: 0.22565320665083136, call frequency: 0.29691211401425177, raise frequency: 0.16152019002375298, fold frequency: 0.3159144893111639
 check frequency: 0.22511848341232227, call frequency: 0.2962085308056872, raise frequency: 0.16113744075829384, fold frequency: 0.3175355450236967
 check frequency: 0.22458628841607564, call frequency: 0.2978723404255319, raise frequency: 0.1607565011820331, fold frequency: 0.31678486997635935
 check frequency: 0.2240566037735849, call frequency: 0.2971698113207547, raise frequency: 0.16273584905660377, fold frequency: 0.3160377358490566
 check frequency: 0.2235294117647059, call frequency: 0.2964705882352941, raise frequency: 0.16470588235294117, fold frequency: 0.31529411764705884
 check frequency: 0.22300469483568075, call frequency: 0.29577464788732394, raise frequency: 0.16666666666666666, fold frequency: 0.3145539906103286
 check frequency: 0.2224824355971897, call frequency: 0.297423887587822, raise frequency: 0.16627634660421545, fold frequency: 0.31381733021077285
 check frequency: 0.2219626168224299, call frequency: 0.29906542056074764, raise frequency: 0.1658878504672897, fold frequency: 0.3130841121495327
 check frequency: 0.22144522144522144, call frequency: 0.3006993006993007, raise frequency: 0.1655011655011655, fold frequency: 0.3123543123543124
 check frequency: 0.22093023255813954, call frequency: 0.3, raise frequency: 0.16511627906976745, fold frequency: 0.313953488372093
 check frequency: 0.22041763341067286, call frequency: 0.30162412993039445, raise frequency: 0.16473317865429235, fold frequency: 0.31322505800464034
 check frequency: 0.2199074074074074, call frequency: 0.30092592592592593, raise frequency: 0.16435185185185186, fold frequency: 0.3148148148148148
 check frequency: 0.21939953810623555, call frequency: 0.3002309468822171, raise frequency: 0.16397228637413394, fold frequency: 0.3163972286374134
 check frequency: 0.21889400921658986, call frequency: 0.2995391705069124, raise frequency: 0.16359447004608296, fold frequency: 0.31797235023041476
 check frequency: 0.2206896551724138, call frequency: 0.2988505747126437, raise frequency: 0.1632183908045977, fold frequency: 0.31724137931034485
 check frequency: 0.22247706422018348, call frequency: 0.2981651376146789, raise frequency: 0.1628440366972477, fold frequency: 0.3165137614678899
 check frequency: 0.2242562929061785, call frequency: 0.2974828375286041, raise frequency: 0.16247139588100687, fold frequency: 0.3157894736842105
 check frequency: 0.22602739726027396, call frequency: 0.2968036529680365, raise frequency: 0.16210045662100456, fold frequency: 0.3150684931506849
 check frequency: 0.2255125284738041, call frequency: 0.2984054669703872, raise frequency: 0.16173120728929385, fold frequency: 0.3143507972665148
 check frequency: 0.225, call frequency: 0.29772727272727273, raise frequency: 0.16136363636363638, fold frequency: 0.3159090909090909
 check frequency: 0.22448979591836735, call frequency: 0.29705215419501135, raise frequency: 0.16099773242630386, fold frequency: 0.31746031746031744
 check frequency: 0.2239819004524887, call frequency: 0.2986425339366516, raise frequency: 0.16063348416289594, fold frequency: 0.3167420814479638
 check frequency: 0.22573363431151242, call frequency: 0.2979683972911964, raise frequency: 0.16027088036117382, fold frequency: 0.3160270880361174
 check frequency: 0.22747747747747749, call frequency: 0.2972972972972973, raise frequency: 0.15990990990990991, fold frequency: 0.3153153153153153
 check frequency: 0.22696629213483147, call frequency: 0.2966292134831461, raise frequency: 0.15955056179775282, fold frequency: 0.31685393258426964
 check frequency: 0.226457399103139, call frequency: 0.2982062780269058, raise frequency: 0.1591928251121076, fold frequency: 0.31614349775784756
 check frequency: 0.22595078299776286, call frequency: 0.2975391498881432, raise frequency: 0.1610738255033557, fold frequency: 0.31543624161073824
 check frequency: 0.22544642857142858, call frequency: 0.296875, raise frequency: 0.16294642857142858, fold frequency: 0.31473214285714285
 check frequency: 0.22494432071269488, call frequency: 0.2962138084632517, raise frequency: 0.16481069042316257, fold frequency: 0.31403118040089084
 check frequency: 0.22444444444444445, call frequency: 0.29555555555555557, raise frequency: 0.16666666666666666, fold frequency: 0.31333333333333335
 check frequency: 0.22394678492239467, call frequency: 0.29711751662971175, raise frequency: 0.1662971175166297, fold frequency: 0.31263858093126384
 check frequency: 0.2234513274336283, call frequency: 0.29646017699115046, raise frequency: 0.16592920353982302, fold frequency: 0.3141592920353982
 check frequency: 0.2229580573951435, call frequency: 0.2958057395143488, raise frequency: 0.16556291390728478, fold frequency: 0.31567328918322296
